feature,importance
lam_euclidean_length_3_rho_250,0.050976802462640566
lyapunov_exponent_m_2_tau_1_T_4,0.050972674659776784
rec_metric_euclidean_length_2_rho_5,0.050350270429666145
fuzzy_m_2_r_200,0.04980744159288689
reg_length_std,0.049365487489890336
corr_dim_m_4_tau_1_r_200,0.04920763975224432
reg_speed_min,0.04772317757079337
sac_length_sum,0.04733600178694309
reg_length_median,0.045393145104628746
imf0_kurtosis,0.045183623462367824
sac_speed_AOI_aggregated_None_std,0.04433535047979254
sac_speed_from_Target_to_Pos_from_Target_to_Pos_max,0.043555203155292814
sac_angle_between_mean,0.04222218192286967
corm_euclidean_length_1_rho_25,0.04220742092452883
fix_duration_AOI_aggregated_Target_skew,0.04070383970989198
sac_angle_between_skew,0.038219414928363865
rec_metric_euclidean_length_3_rho_500,0.03491996467173461
hurst_exponent,0.034312677789570485
fix_duration_sum,0.032227797230865336
imf0_std,0.03102551157300007
rec_metric_euclidean_length_3_rho_50,0.030615351804686414
corm_euclidean_length_2_rho_50,0.029089115298144872
sac_length_AOI_aggregated_None_mean,0.026742228254982302
fuzzy_m_4_r_200,0.026610343263565726
sac_length_max,0.023063293642099535
corr_dim_m_2_tau_1_r_400,0.016202521431816608
sac_speed_from_Neg_to_Target_from_Neg_to_Target_std,0.008729689627136062
sac_length_from_Neg_to_Target_from_Neg_to_Target_std,0.004646607370051902
sac_length_median,0.0
sac_length_std,0.0
sac_length_kurtosis,0.0
sac_length_skew,0.0
sac_speed_mean,0.0
sac_speed_std,0.0
sac_speed_kurtosis,0.0
sac_speed_skew,0.0
sac_angle_to_x_min,0.0
sac_angle_to_x_max,0.0
sac_angle_to_x_mean,0.0
sac_angle_to_x_median,0.0
sac_angle_to_x_std,0.0
sac_angle_to_x_kurtosis,0.0
sac_angle_to_x_skew,0.0
sac_speed_Target_to_Pos_Target_to_Pos_median,0.0
sac_speed_Target_to_Pos_Target_to_Pos_std,0.0
sac_length_Target_to_Neg_Target_to_Neg_min,0.0
sac_length_Target_to_Neg_Target_to_Neg_max,0.0
sac_length_Target_to_Neg_Target_to_Neg_mean,0.0
sac_length_Target_to_Neg_Target_to_Neg_median,0.0
sac_length_Target_to_Neg_Target_to_Neg_std,0.0
sac_angle_between_std,0.0
corm_euclidean_length_3_rho_500,0.0
sac_length_Target_to_Pos_Target_to_Pos_std,0.0
sac_length_Target_to_Pos_Target_to_Pos_sum,0.0
sac_length_Target_to_Pos_Target_to_Pos_count,0.0
sac_speed_Target_to_Pos_Target_to_Pos_min,0.0
sac_speed_Target_to_Pos_Target_to_Pos_max,0.0
sac_speed_Target_to_Pos_Target_to_Pos_mean,0.0
corm_euclidean_length_3_rho_25,0.0
det_euclidean_length_3_rho_50,0.0
lam_euclidean_length_3_rho_50,0.0
corm_euclidean_length_3_rho_50,0.0
rec_metric_euclidean_length_3_rho_250,0.0
det_euclidean_length_3_rho_250,0.0
corm_euclidean_length_3_rho_250,0.0
lam_euclidean_length_2_rho_500,0.0
corm_euclidean_length_2_rho_500,0.0
det_euclidean_length_3_rho_5,0.0
lam_euclidean_length_3_rho_5,0.0
corm_euclidean_length_3_rho_5,0.0
rec_metric_euclidean_length_3_rho_25,0.0
det_euclidean_length_3_rho_25,0.0
sac_angle_between_max,0.0
fix_duration_count,0.0
fix_duration_AOI_FD_Neg1_mean,0.0
fix_duration_AOI_FD_Neg1_kurtosis,0.0
fix_duration_AOI_FD_Neg1_skew,0.0
fix_duration_AOI_FD_None_first,0.0
fix_duration_AOI_FD_None_min,0.0
fix_duration_AOI_FD_None_max,0.0
reg_speed_kurtosis,0.0
reg_speed_skew,0.0
reg_mask_mean,0.0
fix_duration_first,0.0
fix_duration_mean,0.0
fix_duration_std,0.0
fix_duration_kurtosis,0.0
fix_duration_skew,0.0
reg_length_kurtosis,0.0
reg_length_skew,0.0
reg_length_sum,0.0
reg_speed_max,0.0
reg_speed_mean,0.0
