feature,importance
sac_length_from_Target_to_Neg_from_Target_to_Neg_median,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_std,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_sum,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_count,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_min,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_max,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_mean,0.0
sac_length_kurtosis,0.0
sample_entropy_m=4_r=800,0.0
sac_speed_skew,0.0
det_cityblock_length_1_rho_0.1,0.0
lyapunov_exponent_m_2_tau_2_T_2,0.0
lyapunov_exponent_m_2_tau_2_T_4,0.0
lyapunov_exponent_m_3_tau_1_T_1,0.0
lyapunov_exponent_m_3_tau_1_T_2,0.0
sac_speed_Target_to_Pos_Target_to_Pos_min,0.0
sac_speed_Target_to_Pos_Target_to_Pos_max,0.0
sac_speed_Target_to_Pos_Target_to_Pos_mean,0.0
sac_speed_Target_to_Pos_Target_to_Pos_median,0.0
sample_entropy_m=3_r=800,0.0
sac_speed_Target_to_Pos_Target_to_Pos_std,0.0
corm_euclidean_length_3_rho_50,0.0
rec_metric_euclidean_length_3_rho_250,0.0
hurst_exponent.9,0.0
hurst_exponent.10,0.0
hurst_exponent.11,0.0
hurst_exponent.12,0.0
hurst_exponent.13,0.0
hurst_exponent.14,0.0
hurst_exponent.15,0.0
sample_entropy_m=2_r=50,0.0
det_euclidean_length_3_rho_250,0.0
hurst_exponent.2,0.0
hurst_exponent.3,0.0
hurst_exponent.4,0.0
hurst_exponent.5,0.0
hurst_exponent.6,0.0
hurst_exponent.7,0.0
hurst_exponent.8,0.0
lyapunov_exponent_m_4_tau_2_T_1,0.0
lyapunov_exponent_m_4_tau_2_T_2,0.0
fractal_dim_m_3_tau_2,0.0
fractal_dim_m_4_tau_1,0.0
corm_euclidean_length_3_rho_250,0.0
corr_dim_m_2_tau_1_r_200,0.0
