feature,importance
lam_euclidean_length_1_rho_50,0.0022806826
lyapunov_exponent_m_2_tau_2_T_4,0.0022806248
reg_length_sum,0.0022718657
fuzzy_m_2_r_800,0.0022679945
fix_duration_AOI_FD_Neg1_std,0.002267186
sac_speed_from_Pos_to_Target_from_Pos_to_Target_min,0.0022622645
phase_entropy_m_2_tau_2,0.0022604966
phase_entropy_m_3_tau_2,0.0022576107
imf0_std,0.0022561485
lam_euclidean_length_2_rho_500,0.002252396
lyapunov_exponent_m_4_tau_2_T_1,0.0022515485
sac_length_skew,0.002251209
corm_euclidean_length_1_rho_500,0.0022512078
fix_duration_AOI_FD_Neg1_mean,0.0022363889
fix_duration_AOI_FD_Target_max,0.002234758
fix_duration_AOI_FD_Neg2_sum,0.002228931
corm_euclidean_length_1_rho_50,0.00222835
sample_entropy_m=3_r=200,0.0022264684
sac_speed_mean,0.0022240002
fix_duration_AOI_FD_Pos1_mean,0.0022202402
sac_length_std,0.0022152099
corr_dim_m_3_tau_2_r_200,0.0022005092
reg_speed_mean,0.0021997895
sac_angle_to_x_std,0.0021993183
sac_length_max,0.002198671
sac_length_mean,0.00219696
fuzzy_m_4_r_400,0.0021941962
sac_length_AOI_aggregated_Pos_std,0.002191627
fix_duration_AOI_FD_Pos1_count,0.0021900903
imf0_min,0.0021860558
fix_duration_median,0.0021758545
fix_duration_AOI_FD_Neg2_first,0.0021712766
lyapunov_exponent_m_2_tau_2_T_2,0.0021689062
corr_dim_m_3_tau_1_r_50,0.0021680163
lyapunov_exponent_m_3_tau_1_T_1,0.0021677632
lam_euclidean_length_1_rho_500,0.0021626493
sac_speed_AOI_aggregated_None_median,0.0021617946
sample_entropy_m=2_r=200,0.0021591817
lyapunov_exponent_m_2_tau_1_T_4,0.0021542255
fix_duration_AOI_aggregated_Neg_skew,0.0021464939
sac_length_AOI_aggregated_None_mean,0.0021423863
lyapunov_exponent_m_2_tau_2_T_1,0.0021397793
corr_dim_m_4_tau_1_r_200,0.0021316633
sac_speed_AOI_aggregated_Target_min,0.0021272858
fix_duration_AOI_FD_None_min,0.0021237747
sac_speed_AOI_aggregated_Neg_std,0.0021224706
sac_length_AOI_aggregated_None_median,0.002119004
fix_duration_AOI_aggregated_Neg_std,0.002110834
sac_angle_between_mean,0.0020999413
sac_speed_AOI_aggregated_Target_median,0.0020930632
sac_speed_from_Pos_to_Target_from_Pos_to_Target_max,0.0020854296
gridded_entropy_grid_size_2,0.0020827283
reg_speed_skew,0.0020812817
corm_euclidean_length_2_rho_50,0.0020803576
corm_euclidean_length_2_rho_5,0.0020803008
reg_speed_min,0.0020794843
imf0_skew,0.0020734316
corr_dim_m_2_tau_1_r_200,0.0020664735
fix_duration_AOI_FD_None_skew,0.002064584
sac_length_from_Neg_to_Target_from_Neg_to_Target_mean,0.0020628558
sac_speed_skew,0.0020561425
