feature,importance
lyapunov_exponent_m_4_tau_2_T_1,0.0061518378
fuzzy_m_3_r_400,0.00611646
det_euclidean_length_1_rho_250,0.0060084136
sac_angle_to_x_mean,0.006003063
corr_dim_m_4_tau_2_r_200,0.0059448397
sac_speed_max,0.0059301252
fix_duration_AOI_FD_None_sum,0.005834051
imf0_min,0.005770706
fix_duration_std,0.005749285
rec_metric_euclidean_length_1_rho_5,0.0057409126
sac_speed_AOI_aggregated_None_min,0.0057038427
sac_length_AOI_aggregated_Neg_std,0.0056693954
sac_length_AOI_aggregated_Target_sum,0.0056521813
sac_speed_AOI_aggregated_Neg_mean,0.0054678908
fix_duration_AOI_FD_Pos1_median,0.005457421
sac_angle_to_x_min,0.0053521283
gridded_entropy_grid_size_3,0.005324786
sac_angle_to_x_kurtosis,0.0052137384
reg_speed_kurtosis,0.0052128914
sac_length_AOI_aggregated_Target_median,0.0051625334
fix_duration_kurtosis,0.005153185
sample_entropy_m=4_r=100,0.0050093876
corm_euclidean_length_1_rho_250,0.004993556
rec_metric_cityblock_length_1_rho_0.1,0.004987992
sac_length_kurtosis,0.0049363496
lyapunov_exponent_m_4_tau_1_T_1,0.004914698
fix_duration_AOI_FD_Neg1_first,0.004880567
sac_speed_AOI_aggregated_Pos_std,0.004771144
fuzzy_m_2_r_200,0.0047001163
lam_euclidean_length_1_rho_50,0.0046902057
sac_length_AOI_aggregated_None_max,0.0046308767
sac_angle_between_kurtosis,0.0045992592
fix_duration_skew,0.0044982033
fractal_dim_m_2_tau_2,0.0044968063
reg_speed_skew,0.004436996
reg_speed_std,0.0044117877
sac_length_AOI_aggregated_None_count,0.0043019177
lam_euclidean_length_3_rho_50,0.0041231676
hurst_exponent.2,0.003955814
reg_length_mean,0.0038582582
fix_duration_AOI_FD_None_first,0.0038205301
fix_duration_AOI_FD_Neg1_std,0.00372712
sac_speed_AOI_aggregated_None_std,0.0036334032
lyapunov_exponent_m_2_tau_1_T_2,0.0032699641
sac_speed_AOI_aggregated_Target_mean,0.0028597151
sac_angle_to_x_std,0.0026562873
fix_duration_AOI_FD_Pos1_max,0.001644599
fix_duration_AOI_FD_None_min,0.0016211693
sac_angle_between_skew,0.0012713509
sac_angle_to_x_max,0.0009490272
sac_length_AOI_aggregated_None_median,0.00071458676
sample_entropy_m=4_r=800,0.0005976885
sac_length_from_Pos_to_Target_from_Pos_to_Target_sum,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_count,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_min,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_max,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_mean,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_median,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_std,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_min,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_max,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_mean,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_median,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_std,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_sum,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_count,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_min,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_max,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_mean,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_median,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_std,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_min,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_max,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_mean,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_median,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_std,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_sum,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_count,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_min,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_max,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_mean,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_median,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_std,0.0
sac_length_Target_to_Pos_Target_to_Pos_min,0.0
sac_length_Target_to_Pos_Target_to_Pos_max,0.0
sac_length_Target_to_Pos_Target_to_Pos_mean,0.0
sac_length_Target_to_Pos_Target_to_Pos_median,0.0
sac_length_Target_to_Pos_Target_to_Pos_std,0.0
sac_length_Target_to_Pos_Target_to_Pos_sum,0.0
sac_length_Target_to_Pos_Target_to_Pos_count,0.0
sac_speed_Target_to_Pos_Target_to_Pos_min,0.0
sac_speed_Target_to_Pos_Target_to_Pos_max,0.0
sac_speed_Target_to_Pos_Target_to_Pos_mean,0.0
sac_speed_Target_to_Pos_Target_to_Pos_median,0.0
sac_speed_Target_to_Pos_Target_to_Pos_std,0.0
sac_length_Target_to_Neg_Target_to_Neg_min,0.0
sac_length_Target_to_Neg_Target_to_Neg_max,0.0
sac_length_Target_to_Neg_Target_to_Neg_mean,0.0
sac_length_Target_to_Neg_Target_to_Neg_median,0.0
sac_length_Target_to_Neg_Target_to_Neg_std,0.0
sac_length_Target_to_Neg_Target_to_Neg_sum,0.0
sac_length_Target_to_Neg_Target_to_Neg_count,0.0
sac_speed_Target_to_Neg_Target_to_Neg_min,0.0
sac_speed_Target_to_Neg_Target_to_Neg_max,0.0
sac_speed_Target_to_Neg_Target_to_Neg_mean,0.0
sac_speed_Target_to_Neg_Target_to_Neg_median,0.0
sac_speed_Target_to_Neg_Target_to_Neg_std,0.0
reg_length_min,0.0
reg_length_max,0.0
reg_speed_min,0.0
reg_mask_mean,0.0
fix_duration_min,0.0
fix_duration_max,0.0
fix_duration_mean,0.0
fix_duration_median,0.0
fix_duration_count,0.0
fix_duration_AOI_FD_Neg1_min,0.0
fix_duration_AOI_FD_Neg1_max,0.0
fix_duration_AOI_FD_Neg1_mean,0.0
fix_duration_AOI_FD_Neg1_median,0.0
fix_duration_AOI_FD_Neg1_skew,0.0
fix_duration_AOI_FD_None_max,0.0
fix_duration_AOI_FD_None_mean,0.0
fix_duration_AOI_FD_None_median,0.0
fix_duration_AOI_FD_None_std,0.0
fix_duration_AOI_FD_None_skew,0.0
fix_duration_AOI_FD_None_count,0.0
fix_duration_AOI_FD_Neg2_first,0.0
fix_duration_AOI_FD_Neg2_min,0.0
fix_duration_AOI_FD_Neg2_max,0.0
fix_duration_AOI_FD_Neg2_mean,0.0
fix_duration_AOI_FD_Neg2_median,0.0
fix_duration_AOI_FD_Neg2_std,0.0
fix_duration_AOI_FD_Neg2_kurtosis,0.0
fix_duration_AOI_FD_Neg2_skew,0.0
fix_duration_AOI_FD_Neg2_sum,0.0
